,name,roaster,roast,loc_country,origin_1,origin_2,100g_USD,rating,review_date,desc_1,desc_2,desc_3,cluster,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
799,Peru Elvis Rafael Single-Origin Espresso,Temple Coffee Roasters,Medium,United States,El Diamante,Jaén,5.58,92,June 2020,"Evaluated as espresso. Deeply chocolaty, balanced, roast-rounded. Dark chocolate, nectarine, molasses, gently scorched cedar, rhododendron in aroma and small cup. Full, satiny mouthfeel; crisp, chocolaty finish. In three parts milk the dark chocolate notes are amplified, as are the florals","Produced by Elvis Tineo Rafael of the Bourbon, Caturra and Catuai varieties of Arabica and processed by the wet, or washed, method. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A straight-ahead espresso with stone-fruit top notes, floral undertones, and dark chocolate through and through.",18,-0.7450771763382039,0.2837486730636172,-0.16116550309359373,-0.0849865640109918,-0.09289593110436008,0.03860939396923378,0.0714466995833325,0.4270719071063805,-0.020503146328988774,0.009009841757904782
800,Black Dragon Dark Roast,Rhetoric Coffee,Medium,United States,Brazil,Costa Rica,2.94,90,June 2020,"Deep, rich-toned, sweetly smoky. Mexican chocolate (dark chocolate and cinnamon), gently scorched mesquite, raisin, gardenia, roasted hazelnut in aroma and cup. Bittersweet structure with barely perceptible acidity; plush, satiny mouthfeel. The finish consolidates to notes of dark chocolate and gently smoky mesquite.","A blend of a natural-processed coffee from Brazil and a washed-process coffee from Costa Rica. Founded in 2015 by roaster James Parrish, Rhetoric Coffee is roasted at CoRo, Bay Area Co-Roasters (www.corocoffee.com), a collaborative community roasting space in Berkeley, California. Visit www.rhetoriccoffee.com for more information.","A confident darker roast edging into sweet smokiness, animated by big chocolate notes. Adding a splash of whole milk, or even cream, wouldn’t be a disservice to this strong-charactered dark roast.",13,-1.8300060787400891,1.0325604430929407,-0.1252332108689267,-0.07454432069654333,0.0020422219501539133,0.010111065673956771,-0.15685156111858495,0.3635763984206161,-0.24625000594659938,0.7740305790300482
801,Kona Classic Black Rock Farm,Paradise Roasters,Medium,United States,Kona,Big Island Of Hawai’I,16.71,94,June 2020,"Deep-toned, chocolaty and rich. Dark chocolate, strawberry guava, hazelnut butter, sandalwood, ginger blossom in aroma and cup. Sweet-toned structure with round, engaging acidity; full, syrupy mouthfeel. Crisply sweet, long finish with notes of dark chocolate, hazelnut and sandalwood.","Produced at Black Rock Farm, overlooking Kona’s Kealakekua Bay, entirely of the Typica variety of Arabica and processed by the wet, or washed, method. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A superb example of the classic Kona cup: exceptionally sweet, deeply nut-toned, and vivified by spice-toned floral and fruit notes.",4,0.8717708321187567,0.08915819982250417,-0.10050964930165068,-0.06137489385565048,0.049200576232818594,0.017020364001206385,-0.19658984891285133,-0.08354610845994374,-0.11946115325410252,-0.14229892818023973
802,Ethiopian Yirgacheffe Natural,Dragonfly Coffee Roasters,Medium-Light,United States,Yirgacheffe Growing Region,Southern Ethiopia,5.88,94,June 2020,"Fruit-toned, sweetly tart. Ripe raspberry, lemon zest, dark chocolate, cedar, magnolia in aroma and cup. Tart-leaning structure with juicy acidity; full, syrupy mouthfeel. The resonant finish leads with raspberry and citrus notes in the short, modulating to dark chocolate and cedar in the long.","Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees largely from indigenous varieties of Arabica long grown in the region. This is a “natural” or dry-processed version (beans are dried in the whole fruit). Dragonfly Coffee, named 2019 Micro-Roaster of the Year by Roast magazine, is now based in Henderson, Nevada. Visit dragonflycoffeeroasters.com or call 303-579-2154 for more information.",A cleanly fruit-toned natural-process Ethiopia cup animated by bright berry and deeply sweet floral tones.,9,0.18461584802487965,-0.668574093229982,0.2642806807813293,1.2952507201996009,-0.03220614957997976,-0.024289040398187984,0.19229620641632855,-0.09113717393994689,-0.06008044745859869,0.06797672041437891
803,Colombia Cauca At’e,States Coffee & Mercantile,Medium-Light,United States,Paéz,Cauca Department,5.29,94,June 2020,"High-toned, richly sweet, delicately tart. Apple blossom, pomegranate, toffee, narcissus, cedar in aroma and cup. Sweet-tart structure with juicy, vibrant acidity; syrupy-smooth mouthfeel. Resonant finish consolidates to toffee and cedar with a hint of narcissus-like flowers in the long.","Available for delivery in the San Francisco Bay Area; no mail order. Produced entirely of the Colombia and Caturra varieties of Arabica and processed by the wet, or washed, method. Founded by roaster Keith Gehrke in 2015, States Coffee is a single-location community-focused coffee shop in downtown Martinez, California, featuring coffee roasted in-house and artisan baked goods. Visit www.statescoffee.com for more information.","A bright, lively Colombia cup with tart fruit, sweet floral, and deep toffee notes throughout — elegantly structured.",17,0.14509960071141678,-0.6396859935857245,-0.14201815797747444,-0.0770898451334319,-0.04568179574521456,-0.023784751764970326,-0.14162720124415562,-0.07553161073632235,-0.06283733232024094,0.028616626332145737
804,Sumatra Pantan Musara,Paradise Roasters,Medium-Light,United States,Pantan Musara,Gayo,7.33,94,June 2020,"Richly sweet, complex, multi-layered. Mango, ginseng, cocoa nib, grapefruit marmalade, honeysuckle in aroma and cup. Sweetly tart structure with high-toned, juicy acidity; plush, satiny mouthfeel. Cocoa-toned finish with hints of mango and grapefruit. ","Produced by smallholding farmers of the Gayo 1, Gayo 2, P88, Abyssinia, and Ateng Super varieties of Arabica and processed by the wet, or washed, method. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A pretty washed (not wet-hulled) Sumatra, rich and nuanced, with tropical fruit and cocoa notes throughout, all amplified by deep honeysuckle-like florals.",17,0.28876086407762497,-0.5165632323837348,-0.08094538036122141,-0.03566605398540291,-0.005036769659585254,0.03191057534000587,-0.17274097402647462,-0.07012402773336647,-0.06124151723591716,-0.1281914383301376
805,Sumatra Gayo G1 Triple-Picked Lot 005,Kakalove Cafe,Medium-Light,Taiwan,Aceh Province,Sumatra,3.19,94,June 2020,"Sweetly earth-toned, deeply floral. Petrichor, honeysuckle, Dark chocolate, petrichor, honeysuckle, nectarine, fine pipe tobacco in aroma and cup. Sweet-savory structure with vibrant, juicy acidity; full, syrupy mouthfeel. Deep, resonant finish consolidates to notes of petrichor and honeysuckle with dark chocolate undertones.",Coffees from the northern part of the Indonesian island of Sumatra are valued for their complex earth and fruit notes that appear to result largely from unorthodox fruit removal and drying practices called “wet-hulling.” This is a particularly refined example of the type. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"A classic Sumatra cup: vibrantly earthy, richly sweet and balanced — harmonizing high-toned stone fruit and floral notes with deep chocolate and sweet earth.",17,0.02101058880666439,-0.7726464081187856,-0.13625133016467175,-0.06722628520374906,-0.02260950708550714,0.03988804135481774,-0.2418303589314926,-0.0681027861450815,-0.115122561041633,-0.15730085867469654
806,Guatemala Guaya’B Coop,States Coffee & Mercantile,Medium-Light,United States,Huehuetenango,Guatemala,5.29,92,June 2020,"Delicate, sweet, citrus-toned. Cocoa nib, tangerine zest, almond, freesia-like flowers, apricot in aroma and cup. Sweet in structure with pert acidity; full, syrupy mouthfeel. Quiet, easygoing finish with notes of cocoa nib and tangerine zest.","Certified organic. Available for delivery in the San Francisco Bay Area; no mail order. Produced by members of the Asociación Civil Guaya'b of the Typica, Bourbon, Caturra and Catuai varieties of Arabica and processed by the wet, or washed, method. Founded by roaster Keith Gehrke in 2015, States Coffee is a single-location, community-focused coffee shop in downtown Martinez, California, featuring coffee roasted in-house and artisan baked goods. Visit www.statescoffee.com for more information.","A straight-ahead, friendly Guatemala cup, certified organic.",14,-0.7925218638440932,0.28573697417304117,-0.1807942927515782,-0.1480623048895965,-0.23101049187005274,0.654681581447197,0.28632863162202715,-0.6194515654514474,0.04483817776380847,0.08491971387618173
807,Kakalove Taiwan Natural SL34 Alishan Ching-Ye Farm,Kakalove Cafe,Medium-Light,Taiwan,Alishan,Chia-Yi City,11.33,92,June 2020,"Delicate, fruit-forward. Blueberry, molasses, fresh-cut fir, magnolia, bay leaf in aroma and cup. Sweet structure with tart-leaning, gentle acidity. Velvety mouthfeel. The crisp finish centers around blueberry and fir.",Produced at Ching-Ye farm in Taiwan entirely of the SL34 variety of Arabica and processed by the natural method (dried in the whole fruit). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"A gently berry-toned, natural-processed cup from the growing region of Alishan in Taiwan, a region mainly famous for its tea.",11,-0.3670874247978437,0.639809218461522,0.003951663203699578,0.005221412146461131,0.05290993845919752,-0.021455821267211895,-0.17427786938638126,-0.05296904656342276,-0.03693073380166747,-0.08468361992260129
808,Nano Genji #4 Espresso,JBC Coffee Roasters,Medium-Light,United States,Agaro Gera,Jimma Zone,5.51,96,June 2020,"Evaluated as espresso. Expressive, confident, lyrical. Lychee, dark chocolate, star jasmine, sandalwood, Meyer lemon in aroma and small cup. Lively, creamy mouthfeel; balanced, floral- and fruit-toned finish. In three parts milk, a liquid dessert: think fine chocolate and tropical fruit.","Produced by the Nano Genji cooperative in Ethiopia’s Jimma Zone. Ethiopia coffees like this one are produced largely from local, indigenous varieties of Arabica. Processed by the wet or washed method (fruit skin and pulp are removed before drying). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A washed-process single-origin Ethiopia espresso that sings both in the straight shot and in milk. Flat out poetic in its intricate harmony, and only $18.75 for 12 ounces.",0,1.0727211799115643,-1.5474262963812146,-0.1303548487712268,-0.05919847158367226,-0.1507874702266249,0.08069301763271966,-0.009372856153400642,0.3114356074807945,0.07497592224321435,-0.021796572474128768
809,Ignacio Quintero Colombia,JBC Coffee Roasters,Medium-Light,United States,Inza,Cauca Department,5.29,95,June 2020,"Elegant, bright, rich-toned. Cocoa nib, ginger blossom, plum, pink peppercorn, almond butter in aroma and cup. Deeply sweet structure with vibrant acidity; exceptionally syrupy mouthfeel. Aroma and flavor notes carry intact long into the resonant, flavor-laden finish.","Produced by Ignacio Quintero of the Caturra, Colombia and Castillo varieties of Arabica and processed by the wet, or washed, method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A resolutely bright, juicy, deep Colombia cup, transparent in its coherence and thoroughly appealing in its power.",0,0.5972189937006843,-1.0897561767034927,-0.18362495695542358,-0.09095369680917947,-0.049590638710193195,-0.026677232474575985,-0.17406878823408198,-0.2189231793449597,-0.10261669011062298,0.012778552175103184
810,Bella Carmona Guatemala,JBC Coffee Roasters,Medium-Light,United States,Antigua Growing Region,Guatemala,5.0,93,June 2020,"Richly sweet, deeply chocolaty. Baking chocolate, crisp pear, orange zest, oak, freesia-like flowers in aroma and cup. Sweet structure with pert acidity; syrupy mouthfeel. Finish consolidates to rich chocolate and freesia-like floral notes.","Produced by Luis Pedro Zelaya Zamora of the Bourbon and Caturra varieties of Arabica and processed by the wet, or washed, method (fruit is removed from the beans before drying). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A balanced, complete cup with an especially attractive, viscous and lively mouthfeel.",14,-0.36661315130873573,-0.17127040281782518,-0.24020127372168035,-0.17012203930207295,-0.31153651204631466,0.7725605940177938,0.39083984123762905,-0.5227480450374783,0.06709360272173229,0.020332716575235055
811,Esmeralda Estate Panama Geisha,Difference Coffee,,England,Boquete Growing Region,Western Panama,111.11,94,June 2020,"Evaluated as espresso produced as a ristretto 25ml (.85-ounce) shot using a Nespresso capsule espresso brewer with whole milk heated using a conventional steam wand. Delicate, floral-toned. Honeysuckle, white peach, lime zest, cocoa nib, cedar in aroma and small cup. Silky, buoyant mouthfeel. The elegant finish centers around notes of honeysuckle and lime zest, with cocoa nib lingering into the long. Cappuccino-scaled milk further amplifies floral and chocolate tones.","One of the world’s most celebrated coffees presented in a Nespresso-compatible capsule. With its bold, boat-shaped beans and distinctive floral and crisply cacao-toned cup, Geisha (also Gesha) continues to be one of the world’s most celebrated and sought-after coffee varieties, and the Hacienda La Esmeralda Geishas remain among the most authentic. This is a wet-processed or “washed” version. Difference Coffee aims to present only the finest of the world’s coffees as determined by green coffee competitions and other measures of distinction, tactfully roasted and presented in capsules compatible with Nespresso capsule brewing systems. For more information visit www.differencecoffee.com.","A nuanced, subtle washed Panama Geisha in Nespresso-compatible format: floral, delicate, complexly layered. ",2,6.751376171485662,5.932979965471902,0.15845343849554447,0.022047241133543397,0.0020143561181835594,0.15877519804955018,0.3365680977102961,0.3456611193426162,-0.13708605547560154,0.10373950416809946
812,Honduras Finca La Joya Natural,RamsHead Coffee Roasters,Medium,United States,San Jose,La Paz,4.69,90,July 2020,"Fruit-toned, chocolaty. Dark chocolate, dried raspberry, cedar, molasses, lily in aroma and cup. Sweet-tart structure with mild, accessible acidity; satiny-smooth mouthfeel. The fruit-toned finish is supported by notes of dark chocolate and cedar.","Produced by Tony Castro of Finca La Joya entirely of the Paraneima variety of Arabica and processed by the natural method. RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker. RamsHead specializes in direct trade, microlot coffees. For more information, visit www.ramsheadcoffee.com.","The dried-in-the-fruit, natural processing makes this coffee atypical for Honduras. Here it encourages a range of dried fruit flavors. Sales of this coffee help support a local girls’ orphanage at origin.",13,-1.6921580786323587,1.1266484330127295,0.023939528120971706,-0.015247216081830708,0.06685120001528083,-0.05441814835327001,-0.13542560507116805,0.03697051962720023,-0.021115330818844088,0.021680789203997478
813,Lone Peak Blend,RamsHead Coffee Roasters,Medium,United States,Brazil,Costa Rica,4.69,90,July 2020,"Deeply sweet, roast-toned. Dark caramel, gently scorched fir, gardenia, date, a hint of cardamom in aroma and cup. Sweet-toned structure with gentle, round acidity; velvety mouthfeel. The resonant finish centers around notes of dark caramel and gardenia, with undertones of aromatic wood.","A blend of anaerobic-processed Brazil and natural-processed Costa Rica coffees. RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker. RamsHead specializes in direct trade, microlot coffees. For more information, visit www.ramsheadcoffee.com.",An unusual blend of natural- and anaerobic-processed coffees roasted to medium-dark to develop caramel and floral tones.,13,-1.7048093687712145,1.1333147704760154,-0.05067333219748623,-0.055783178217610856,-0.005851592246322796,-0.05963300200954765,-0.2160881960688652,0.24726710701248014,-0.23185832408708554,0.8384514691567834
814,Asfaw Maru Ethiopia Natural Cold Brew,Collage Coffee,,United States,Yirgacheffe Growing Region,Southern Ethiopia,1.32,93,July 2020,"A ready-to-drink black coffee, tested cold. Rhubarb, Pinot Noir grape, cocoa nib, honeysuckle, sandalwood. Sweet-tart-savory structure with big, juicy acidity; viscous, syrupy-smooth mouthfeel. Finish consolidates to notes of rhubarb and cocoa nib with sandalwood undertones.","This coffee tied for the second-highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Collage Coffee is a micro-roastery featuring specialty coffee and house brewed kombucha. The green coffee used is a natural-processed Ethiopia Yirgacheffe. Contains no additives or ingredients other than coffee and water. Colläge works with local artists to promote fine arts in its region, and loves serving its community. This coffee is available for purchase at the Collage store and cafe, 221 South Broad Street, Grove City, Pennsylvania.",A grown-up cold brew with cleanly wine-like suggestions. Would be a nice pairing with grilled lamb chops.,9,-0.5512049675437943,-0.47452689354765853,0.11413649735122608,1.2361928272033778,-0.11756031462285056,-0.010111296343250928,0.30815395269769447,0.19773691396652043,-0.14790136213874522,0.08696043834996481
815,Ethiopia Nano Challa Cold Brew,Bonfire Coffee Company,,United States,Jimma Zone,Oromia State,1.34,94,July 2020,"A ready-to-drink black coffee, tested cold. Rich, floral-toned, intricate and complex. Notes of wisteria, Keemun black tea, cocoa nib, Meyer lemon, frankincense. Crisp, tart-leaning structure with sweet undertones and juicy acidity; refreshing, velvety mouthfeel. Satisfying, lingering finish with notes of black tea and lemon. Stands up to milk with continued tartness and amplification of the cocoa note.","This coffee tied for the highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. The green coffee used is a washed-process Ethiopia Nano Challa. Bonfire Coffee is a Colorado-based roaster and café centered around the metaphor of a Bonfire that represents community and coffee. For more information, visit www.bonfirecoffee.com.","Sweet, juicy, citrusy, bright: Pair it with a slice of lemon meringue pie.",17,-0.08905210265908754,-0.8876298802953951,-0.14930506352750675,-0.05131406850943392,-0.07856403234852204,0.050099320366124925,-0.12337886554556408,0.12317461210709779,-0.04579743531224791,-0.10792474873420624
816,Brazil Ipanema Black Edition A-41 Red Cherry,GK Coffee,,Taiwan,Ipanema,Brazil,4.27,94,July 2020,"A ready-to-drink black coffee, tested cold. Bing cherry, sassafras, aromatic orchid, bay tree, brandy. Sweet-tart structure with juicy, bright acidity; lush, mouth-filling viscosity. Long, resonant, flavor-saturated finish that carries over all the notes from the cup. Quiet and elegant in milk, with all flavor notes represented at a lower volume.","This coffee tied for the highest rating in a tasting of ready-to-drink black coffees for Coffee Review’s July 2020 tasting report. Prepared by the cold-brew method, which involves prolonged steeping of ground coffee in cold or room-temperature water and subsequent filtering. Contains no additives or ingredients other than coffee and water. The green coffee used is a washed Brazil Ipanema that was processed in an atypical way, including a 34-hour pre-drying period on patio, followed by 44 hours in vertical driers before storage in double-barrier bags, at which point the roaster surmises that fermentation continues, resulting in a winy aroma and flavor more often associated with natural-processed coffees. The roaster sells this coffee as whole bean for NT $500/200 grams. GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected]","Tasted blind, this reads like a natural-processed coffee, but it is fully washed with an unusual, and very appealing sweet ferment, suggesting cherry liqueur. Delicious with a side of high-quality dark chocolate.",17,0.08790446346975571,-0.7007593265094559,-0.16047600936530443,-0.08271868619609905,-0.11888187286399853,0.01762792896836443,-0.036809592306658936,0.30572545630855874,-0.019359006780309516,-0.013542262769279239
817,Costa Rica Hacienda Tobosi Copey Villa Sarchi Black Honey,Atom Coffee Roasters,Medium-Light,Taiwan,Tobosi,Cartago Province,6.55,94,July 2020,"Deeply rich, chocolaty and fruit-toned. Blueberry tart, chocolate fudge, rum barrel, gardenia, molasses in aroma and cup. Vibrantly sweet-tart structure with juicy, fruit-forward acidity; creamy-smooth mouthfeel. Finish consolidates to suggestions of dried blueberry, chocolate fudge and rum barrel.","Produced at Hacienda Tobosi entirely of the Villa Sarchi variety of Arabica and processed by the black honey method, in which the skins are removed from the fruit but virtually all of the pulp is allowed to dry on the beans, often resulting in a deep, pungent profile. Atom Coffee Roasters is a specialty roaster based in Douliou City, Taiwan. For more information, visit https://m.facebook.com/atomcoffee2019/.","A decadent, dessert-like Costa Rica cup processed by the black honey method, offering especially lively acidity and full, viscous mouthfeel.",17,0.22014361722843645,-0.5527133930971327,-0.12500329476902428,-0.07597703135521389,-0.09823410155842074,0.007142069725033029,-0.1813294941738196,-0.06496859446808978,-0.07711722112107482,0.11738092631200987
818,Atom Blend,Atom Coffee Roasters,Medium,Taiwan,Brazil,Guatemala,4.36,90,July 2020,"Evaluated as espresso. Cocoa-toned, sweetly smoky. Cocoa powder, gently scorched oak, lily, raisin, Brazil nut in aroma and small cup. Crisp, velvety mouthfeel; gently drying, nut- and cocoa-toned finish. In three parts milk, notes of cocoa powder and Brazil nut come to the fore, supported by hints of smoky oak.","A blend comprised of coffees from Brazil, Guatemala, Ethiopia and Indonesia and designed for espresso applications. Atom Coffee is a specialty roaster based in Douliou City, Taiwan. For more information, visit https://m.facebook.com/atomcoffee2019/.","A darker-roasted espresso blend that highlights cocoa, nut, and aromatic wood notes, with a hint of sweet smokiness underneath.",13,-1.7685029674200807,1.1336793876800022,-0.2155820150939085,-0.16169605250958638,-0.30045077525678415,0.6736115659276368,0.5948386658010927,0.17079782209514466,0.13981794376757237,0.09471939868266742
819,Sudan Rume,modcup coffee,Light,United States,Valle Del Cauca Growing Region,Colombia,17.64,94,June 2020,"Spice-toned, delicate and deep. Cardamom, black tea, bergamot, honeysuckle, sandalwood in aroma and cup. Sweet-savory structure with juicy acidity; full, syrupy-smooth mouthfeel. Flavor-saturated finish leads with cardamom and bergamot, rounding to honeysuckle-toned sandalwood in the long.","Comprised entirely of beans from the rare Sudan Rume, a presumably very old variety of Arabica originally selected from wild trees growing on the Boma Plateau of Sudan, close to the border with Ethiopia. Produced by Rigoberto Herrera at Granja La Esperanza in Colombia and processed by the wet, or washed, method. Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. Visit modcup.com for more information.","An exciting cup from a rare varietal that, in this incarnation, is richly cocoa-toned and spice-laden, complex and multi-layered.",16,0.9109460554344023,0.12396078150764635,-0.22387256349503626,-0.15683054440234265,-0.3219441444646046,-0.732961256520944,0.3710298263031709,-0.2798024194753521,0.08049645419215246,-0.013134557475040947
820,Ethiopia Sidama Keramo Village,modcup coffee,Medium-Light,United States,Sidamo (Also Sidama) Growing Region,South-Central Ethiopia,7.35,94,June 2020,"Delicate, deep, vibrantly sweet-tart. Lilac, dried apricot, cocoa nib, lemon verbena, cedar in aroma and cup. Sweet-tart structure with lively, bright acidity; plush, viscous mouthfeel. The resonant finish centers around notes of apricot and cocoa nib.","Southern Ethiopia coffees like this one are produced from traditional Ethiopian varieties of Arabica long grown in the region. Processed by the wet or washed method (fruit skin and pulp removed before drying). Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. Visit modcup.com for more information.","A high-toned washed Sidama cup complexly layered with notes of sweet fruit, tart herb, deep cocoa and flowers.",17,0.303316767272093,-0.5063696420216822,-0.0513602343120808,0.10241401906211378,0.026891832304111133,0.03146505506570674,-0.4902836996733393,-0.13408192819515743,1.144500072462777,0.17250393095248653
821,Red Bourbon Natural Exclusive Reserve,Hala Tree Kona Coffee,Medium-Light,Hawai'i,North Kona Growing District,“Big Island” Of Hawaii,16.75,95,June 2020,"Sweetly pungent, juicy. Tangerine, dark chocolate, almond butter, honeysuckle, a hint of kefir in aroma and cup. Sweetly tart structure with bold, lactic acidity; full, syrupy mouthfeel. The layered finish consolidates to notes of tangerine and sweet yogurt. ","Certified organic. Produced entirely from trees of the Red Bourbon variety of Arabica and processed by the dry or “natural” method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or ""washed"" coffees. Limited release available only as part of Hala Tree's Tasting Club.  Hala Tree Coffee is a family-owned organic Kona coffee farm in the heart of the Kona coffee belt, overlooking historic Kealakekua Bay. The 100% Kona Coffee produced on this USDA organic-certified property is processed and roasted on site to ensure quality. For more information, visit www.halatreecoffee.com.",A natural-processed Kona coffee with an interesting fruit-toned profile and a pleasing throughline of lactic-style acidity (think fresh yogurt); quite compelling as a pourover.,4,1.3172158514614078,-0.3784263165165668,-0.1018291112955663,-0.06609088469161713,-0.04490204235696913,0.021043374162329848,-0.11383775056635582,0.009955412288064748,-0.040032259555280496,-0.004041041976380695
822,Yemen,Baba Java Coffee,Medium-Light,United States,Yemen,North Kona Growing District,11.02,93,July 2020,"Richly sweet, deeply aromatic, vibrant. Dried apricot, dark chocolate, narcissus, pink grapefruit zest, sandalwood in aroma and cup. Sweet-tart structure with lively, balanced acidity; full, creamy mouthfeel. A quiet finish centers around chocolate and apricot notes supported by sandalwood.","This coffee comes from four growing regions in Yemen: Hajja, Haraz, Beni Ismael and Beni Matar. Although Ethiopia is the botanical home of Coffea Arabica, Yemen introduced the beverage to the rest of the world in the 16th and 17th centuries, and Yemen coffee is still grown from ancient cultivars of arabica on stone-walled terraces. All Yemen coffees are natural-processed, or dried in the whole fruit. This particular Yemen may owe its striking aromatics to ancient tree varieties, but its clean elegance is most likely owing to the efforts of exporter Rayyan Mill in the capital of Sana’a, which has worked with farmers to improve picturesque but often haphazard harvesting and drying procedures. Baba Java is a specialty roaster and cafe retailer located in Hoover Alabama that strives to provide the best coffee experience at every step. Visit www.babajavacoffee.com or call 205-777-5984 for more information.","A lovely introduction to the pleasures of Yemen: fruit-toned yet balanced, floral yet restrained, and mysterious with its throughline of deep aromatic wood that is more perfumy than earthy.",5,0.09461142859243254,0.1636336810454887,-0.023769186084035117,-0.01145155263545557,0.027211135446015628,0.02376865842014977,-0.17807642797537998,-0.011928553456271952,-0.07958932607131412,-0.21161051982634765
823,Heritage Blend,Baba Java Coffee,Medium-Light,United States,Ethiopia,Yemen,5.29,92,July 2020,"Richly fruit-forward, balanced. Black cherry, cocoa nib, bergamot, cedar, maple syrup in aroma and cup. Sweet-toned structure with gentle acidity; plush, syrupy mouthfeel. Resonant cocoa- and fruit-toned finish.","A blend of two coffees from Ethiopia and one from Yemen, all natural-processed, or dried in the whole fruit. Baba Java is a specialty roaster and cafe retailer located in Hoover Alabama that strives to provide the best coffee experience at every step. Visit www.babajavacoffee.com or call 205-777-5984 for more information.",An inviting representation of an all-natural-processed blend: cleanly fruity with elegant undertones of cocoa and aromatic bergamot.,18,-0.757247487804764,0.2549033745113488,-0.08462672300291459,-0.05550067617842036,-0.13154750818145258,0.028202085136058135,0.04416830626515974,0.40111371844524457,0.08158851991257655,-0.20724028893840038
824,China Yunnan Natural,Baba Java Coffee,Medium-Light,United States,Yunnan Province,China,4.41,91,July 2020,"Deep-toned, richly sweet-tart. Pie cherry, baking chocolate, magnolia, fresh-cut fir, agave syrup in aroma and cup. Sweetly tart structure with brisk acidity; velvety-smooth mouthfeel. The finish consolidates around notes of baking chocolate and pie cherry with undertones of fresh-cut fir.","Comprised entirely of coffees from the Catimor variety of Arabica and processed by the natural method, meaning the beans were dried in the whole fruit. Baba Java is a specialty roaster and cafe retailer located in Hoover Alabama that strives to provide the best coffee experience at every step. Visit www.babajavacoffee.com or call 205-777-5984 for more information.","A clean, confident natural-processed coffee from China’s Yunnan Province, an excellent representation of this expanding coffee-growing region’s potential for quality.",13,-1.2526323021283352,0.6616974354006694,0.009079425604793107,-0.007295095780136216,0.06490350392859551,-0.056075604078624386,-0.15448211184029598,0.03380346230622581,-0.019133997036561438,-0.03542275922408303
825,Sweet Diary Espresso,Choosy Gourmet,Medium,Taiwan,Colombia,Ethiopia,4.93,91,July 2020,"Evaluated as espresso. Deeply sweet, chocolate-toned. Chocolate fudge, pear, almond, scorched cedar, gardenia in aroma and small cup. Satiny-smooth mouthfeel; crisp, gently smoky finish with chocolate undertones. In three parts milk, chocolate fudge and almond harmonize with scorched cedar for a satisfying, complex milk shot.","An espresso blend comprised of a washed-process Kenya, two natural-processed Ethiopias, and a semi-washed or honey Colombia. Choosy Gourmet is a cafe in Kaohsiung, Taiwan, where founder Howard Hung’s mission is to highlight the “living soul” of each coffee. Visit www.choosygourmet.com, https://www.facebook.com/choosy.gourmet, email [email protected] or call +886-7-3509609 for more information.","A sweet, resonant espresso blend, especially chocolaty in cappuccino-scaled milk.",18,-1.2567250732034685,0.7014453570442094,-0.17445347825778526,-0.09452541345299395,-0.13384155170178835,0.08627003559863348,0.0979256280765051,0.73794805999271,0.0015255962295970037,-0.08754341444522307
